date,year,side,short_strike,credit,qty,pnl,exit,exit_time
20240820,2024,CALL,5605,0.5,3,144.0,expire,16:00
20240820,2024,PUT,5595,0.55,3,159.0,expire,16:00
20240821,2024,CALL,5620,0.5,3,-81.0,touch,15:54
20240821,2024,PUT,5610,0.5,3,144.0,expire,16:00
20240822,2024,CALL,5570,1.0,3,264.0,touch,15:59
20240822,2024,PUT,5560,0.55,3,159.0,expire,16:00
20240823,2024,CALL,5635,0.65,3,-66.00000000000003,touch,15:54
20240823,2024,PUT,5625,0.44999999999999996,3,129.0,expire,16:00
20240826,2024,CALL,5620,0.44999999999999996,3,129.0,expire,16:00
20240826,2024,PUT,5610,0.6499999999999999,3,188.99999999999997,expire,16:00
20240827,2024,CALL,5630,0.49999999999999994,3,143.99999999999997,expire,16:00
20240827,2024,PUT,5620,0.35000000000000003,3,99.0,expire,16:00
20240828,2024,CALL,5605,1.1999999999999997,3,353.99999999999994,expire,16:00
20240828,2024,PUT,5595,0.55,3,-276.0,touch,15:59
20240829,2024,CALL,5595,1.1500000000000001,3,144.00000000000006,touch,15:55
20240829,2024,PUT,5585,0.7499999999999999,3,218.99999999999994,expire,16:00
20240830,2024,CALL,5650,1.05,3,-365.99999999999994,touch,15:58
20240830,2024,PUT,5640,1.0999999999999999,3,324.0,expire,16:00
20240903,2024,CALL,5525,0.7499999999999999,3,-216.0,touch,15:57
20240903,2024,PUT,5515,1.0999999999999999,3,324.0,expire,16:00
20240904,2024,CALL,5530,1.0999999999999999,3,324.0,expire,16:00
20240904,2024,PUT,5520,1.05,3,-276.0,touch,15:54
20240905,2024,CALL,5495,1.05,3,-215.99999999999997,touch,15:54
20240905,2024,PUT,5485,0.9,3,264.0,expire,16:00
20240906,2024,CALL,5415,1.15,3,339.0,expire,16:00
20240906,2024,PUT,5405,1.2000000000000002,3,9.000000000000014,touch,15:55
20240909,2024,CALL,5470,0.35,3,-156.0,touch,15:58
20240909,2024,PUT,5455,0.4,3,114.00000000000001,expire,16:00
20240910,2024,CALL,5500,0.4,3,114.00000000000001,expire,16:00
20240910,2024,PUT,5490,0.8,3,234.00000000000003,expire,16:00
20240911,2024,CALL,5545,0.85,3,-320.99999999999994,touch,15:54
20240911,2024,PUT,5535,1.3,4,512.0,expire,16:00
20240912,2024,CALL,5600,0.6500000000000001,3,189.00000000000003,expire,16:00
20240912,2024,PUT,5585,0.5,3,144.0,expire,16:00
20240913,2024,CALL,5630,0.9000000000000001,3,264.0,expire,16:00
20240913,2024,PUT,5620,0.35,3,98.99999999999999,expire,16:00
20240916,2024,CALL,5635,0.55,3,-261.0,touch,15:55
20240916,2024,PUT,5625,0.19999999999999998,3,54.0,expire,16:00
20240917,2024,CALL,5635,1.0,3,39.00000000000001,touch,15:56
20240917,2024,PUT,5625,0.35000000000000003,3,99.0,expire,16:00
20240918,2024,CALL,5625,1.25,4,-467.99999999999994,touch,15:53
20240918,2024,PUT,5615,0.7500000000000002,3,219.00000000000009,expire,16:00
20240919,2024,CALL,5715,0.9,3,-80.99999999999997,touch,15:54
20240919,2024,PUT,5705,0.7,3,203.99999999999997,expire,16:00
20240920,2024,CALL,5710,1.15,3,339.0,expire,16:00
20240920,2024,PUT,5700,0.55,3,159.0,expire,16:00
20240923,2024,CALL,5725,0.15000000000000002,3,39.00000000000001,expire,16:00
20240923,2024,PUT,5715,0.35,3,98.99999999999999,expire,16:00
20240924,2024,CALL,5735,0.15,3,24.0,touch,15:59
20240924,2024,PUT,5725,0.24999999999999997,3,68.99999999999999,expire,16:00
20240925,2024,CALL,5725,0.25,3,69.0,expire,16:00
20240925,2024,PUT,5715,0.25,3,69.0,expire,16:00
20240926,2024,CALL,5745,0.5,3,-200.99999999999997,touch,15:56
20240926,2024,PUT,5735,0.15,3,38.99999999999999,expire,16:00
20240927,2024,CALL,5750,0.1,3,24.000000000000004,expire,16:00
20240927,2024,PUT,5735,0.1,3,24.000000000000004,expire,16:00
20240930,2024,CALL,5760,1.1500000000000001,3,-111.00000000000003,touch,15:55
20240930,2024,PUT,5750,0.9999999999999998,3,293.9999999999999,expire,16:00
20241001,2024,CALL,5720,0.5,3,144.0,expire,16:00
20241001,2024,PUT,5705,0.5,3,144.0,expire,16:00
20241002,2024,CALL,5720,0.3,3,83.99999999999999,expire,16:00
20241002,2024,PUT,5710,0.55,3,99.0,touch,15:59
20241003,2024,CALL,5700,0.4,3,-50.99999999999997,touch,15:58
20241003,2024,PUT,5690,0.7,3,203.99999999999997,expire,16:00
20241004,2024,CALL,5750,0.6499999999999999,3,-186.00000000000003,touch,15:55
20241004,2024,PUT,5740,0.55,3,159.0,expire,16:00
20241007,2024,CALL,5705,0.8500000000000001,3,-170.99999999999994,touch,15:54
20241007,2024,PUT,5695,0.45000000000000007,3,-290.99999999999994,touch,15:56
20241008,2024,CALL,5760,0.35000000000000003,3,99.0,expire,16:00
20241008,2024,PUT,5750,0.5,3,144.0,expire,16:00
20241009,2024,CALL,5800,0.7499999999999999,3,218.99999999999994,expire,16:00
20241009,2024,PUT,5790,0.4,3,114.00000000000001,expire,16:00
20241010,2024,CALL,5785,0.3,3,83.99999999999999,expire,16:00
20241010,2024,PUT,5775,0.44999999999999996,3,129.0,expire,16:00
20241011,2024,CALL,5825,0.30000000000000004,3,84.00000000000001,expire,16:00
20241011,2024,PUT,5815,0.45,3,129.0,expire,16:00
20241014,2024,CALL,5870,0.5499999999999999,3,159.0,expire,16:00
20241014,2024,PUT,5860,0.35000000000000003,3,87.00000000001091,expire,16:00
20241015,2024,CALL,5820,0.39999999999999997,3,-201.00000000000003,touch,15:54
20241015,2024,PUT,5810,0.75,3,219.0,expire,16:00
20241016,2024,CALL,5845,0.7,3,203.99999999999997,expire,16:00
20241016,2024,PUT,5835,0.1,3,24.000000000000004,expire,16:00
20241017,2024,CALL,5845,0.6,3,-51.00000000000001,touch,15:54
20241017,2024,PUT,5835,0.25,3,69.0,expire,16:00
20241018,2024,CALL,5865,0.30000000000000004,3,-201.00000000000003,touch,15:55
20241018,2024,PUT,5855,0.15,3,38.99999999999999,expire,16:00
20241021,2024,CALL,5850,0.19999999999999998,3,-81.0,touch,15:58
20241021,2024,PUT,5840,0.19999999999999998,3,54.0,expire,16:00
20241022,2024,CALL,5860,0.35,3,98.99999999999999,expire,16:00
20241022,2024,PUT,5850,0.1,3,24.000000000000004,expire,16:00
20241023,2024,CALL,5800,0.39999999999999997,3,114.0,expire,16:00
20241023,2024,PUT,5790,0.44999999999999996,3,129.0,expire,16:00
20241024,2024,CALL,5820,0.1,3,24.000000000000004,expire,16:00
20241024,2024,PUT,5805,0.15,3,38.99999999999999,expire,16:00
20241025,2024,CALL,5815,0.55,3,159.0,expire,16:00
20241025,2024,PUT,5805,0.4,3,-126.00000000000001,touch,15:55
20241028,2024,CALL,5835,0.2,3,54.00000000000001,expire,16:00
20241028,2024,PUT,5825,0.25,3,-36.000000000000014,touch,15:55
20241029,2024,CALL,5845,0.19999999999999998,3,54.0,expire,16:00
20241029,2024,PUT,5835,0.5,3,-50.99999999999997,touch,15:57
20241030,2024,CALL,5830,0.15,3,38.99999999999999,expire,16:00
20241030,2024,PUT,5815,0.2,3,-140.99999999999997,touch,15:55
20241031,2024,CALL,5735,0.95,3,278.99999999999994,expire,16:00
20241031,2024,PUT,5725,0.9500000000000001,3,-306.0,touch,15:53
20241101,2024,CALL,5730,0.8999999999999999,3,-6.0,touch,15:54
20241101,2024,PUT,5720,1.0500000000000003,3,309.00000000000006,expire,16:00
20241104,2024,CALL,5720,0.25,3,69.0,expire,16:00
20241104,2024,PUT,5705,0.35,3,98.99999999999999,expire,16:00
20241105,2024,CALL,5780,0.35000000000000003,3,-185.99999999999997,touch,15:58
20241105,2024,PUT,5770,0.7,3,203.99999999999997,expire,16:00
20241106,2024,CALL,5930,1.1500000000000001,3,39.00000000000007,touch,15:55
20241106,2024,PUT,5920,0.4,3,114.00000000000001,expire,16:00
20241107,2024,CALL,5980,0.45,3,129.0,expire,16:00
20241107,2024,PUT,5970,0.9000000000000001,3,264.0,expire,16:00
20241108,2024,CALL,6000,0.39999999999999997,3,114.0,expire,16:00
20241108,2024,PUT,5990,0.35,3,98.99999999999999,expire,16:00
20241111,2024,CALL,6005,0.25,3,69.0,expire,16:00
20241112,2024,CALL,5990,0.6000000000000001,3,174.00000000000003,expire,16:00
20241112,2024,PUT,5980,0.15,3,38.99999999999999,expire,16:00
20241113,2024,CALL,5995,0.25,3,69.0,expire,16:00
20241113,2024,PUT,5980,0.1,3,24.000000000000004,expire,16:00
20241114,2024,CALL,5950,0.6,3,-201.00000000000003,touch,15:54
20241114,2024,PUT,5940,0.39999999999999997,3,114.0,expire,16:00
20241115,2024,CALL,5870,0.6499999999999999,3,-306.0000000000001,touch,15:54
20241115,2024,PUT,5860,0.65,3,189.00000000000003,expire,16:00
20241118,2024,CALL,5895,0.5,3,144.0,expire,16:00
20241118,2024,PUT,5885,0.19999999999999998,3,54.0,expire,16:00
20241119,2024,CALL,5925,0.15,3,38.99999999999999,expire,16:00
20241119,2024,PUT,5910,0.19999999999999998,3,54.0,expire,16:00
20241120,2024,CALL,5920,0.8499999999999999,3,248.99999999999997,expire,16:00
20241120,2024,PUT,5910,0.4,3,114.00000000000001,expire,16:00
20241121,2024,CALL,5960,0.3,3,83.99999999999999,expire,16:00
20241121,2024,PUT,5945,0.2,3,54.00000000000001,expire,16:00
20241122,2024,CALL,5975,0.1,3,24.000000000000004,expire,16:00
20241122,2024,PUT,5960,0.15,3,38.99999999999999,expire,16:00
20241125,2024,CALL,5990,0.15,3,38.99999999999999,expire,16:00
20241125,2024,PUT,5980,0.25,3,69.0,expire,16:00
20241126,2024,CALL,6030,0.1,3,24.000000000000004,expire,16:00
20241126,2024,PUT,6015,0.1,3,24.000000000000004,expire,16:00
20241127,2024,CALL,6005,0.24999999999999997,3,68.99999999999999,expire,16:00
20241127,2024,PUT,5995,0.25,3,69.0,expire,16:00
20241202,2024,CALL,6055,0.05,3,9.000000000000002,expire,16:00
20241203,2024,CALL,6055,0.15,3,38.99999999999999,expire,16:00
20241203,2024,PUT,6045,0.05,3,9.000000000000002,expire,16:00
20241204,2024,CALL,6095,0.05,3,9.000000000000002,expire,16:00
20241205,2024,CALL,6085,0.30000000000000004,3,84.00000000000001,expire,16:00
20241206,2024,PUT,6080,0.05,3,9.000000000000002,expire,16:00
20241210,2024,PUT,6030,0.4,3,114.00000000000001,expire,16:00
20241211,2024,CALL,6090,0.24999999999999997,3,68.99999999999999,expire,16:00
20241212,2024,CALL,6065,0.15,3,38.99999999999999,expire,16:00
20241212,2024,PUT,6055,0.24999999999999997,3,-171.0,touch,15:55
20241213,2024,CALL,6055,0.24999999999999997,3,68.99999999999999,expire,16:00
20241216,2024,CALL,6075,0.24999999999999997,3,38.99999999999999,touch,15:59
20241216,2024,PUT,6065,0.30000000000000004,3,84.00000000000001,expire,16:00
20241217,2024,CALL,6055,0.15,3,38.99999999999999,expire,16:00
20241217,2024,PUT,6045,0.25,3,69.0,expire,16:00
20241218,2024,CALL,5910,1.3000000000000003,4,-247.99999999999986,touch,15:54
20241218,2024,PUT,5900,1.0999999999999996,3,98.99999999999994,touch,15:55
20241219,2024,CALL,5880,1.0999999999999999,3,324.0,expire,16:00
20241219,2024,PUT,5865,1.0,3,294.0,expire,16:00
20241220,2024,CALL,5935,1.2500000000000002,4,432.00000000000006,touch,15:59
20241220,2024,PUT,5925,1.25,4,-28.000000000000018,touch,15:57
20241223,2024,CALL,5980,0.44999999999999996,3,129.0,expire,16:00
20241223,2024,PUT,5970,0.5,3,144.0,expire,16:00
20241226,2024,CALL,6050,0.1,3,24.000000000000004,expire,16:00
20241226,2024,PUT,6035,0.1,3,24.000000000000004,expire,16:00
20241227,2024,CALL,5980,1.15,3,339.0,expire,16:00
20241227,2024,PUT,5970,0.6000000000000001,3,-50.99999999999994,touch,15:54
20241230,2024,CALL,5930,1.25,4,492.0,expire,16:00
20241230,2024,PUT,5920,0.6,3,-351.0,touch,15:55
20241231,2024,CALL,5895,1.1500000000000001,3,339.0,expire,16:00
20241231,2024,PUT,5885,1.25,4,-308.00000000000017,touch,15:53
20250102,2025,CALL,5870,0.95,3,-305.9999999999999,touch,15:53
20250102,2025,PUT,5860,0.8500000000000001,3,249.00000000000003,expire,16:00
20250103,2025,CALL,5940,0.6499999999999999,3,-36.00000000000003,touch,15:55
20250103,2025,PUT,5930,0.5499999999999999,3,159.0,expire,16:00
20250106,2025,CALL,5975,0.5,3,69.0,touch,15:59
20250106,2025,PUT,5965,0.45,3,129.0,expire,16:00
20250107,2025,CALL,5910,0.9500000000000001,3,-110.99999999999999,touch,15:55
20250107,2025,PUT,5900,0.7999999999999999,3,234.0,expire,16:00
20250108,2025,CALL,5920,0.7,3,-96.00000000000001,touch,15:55
20250108,2025,PUT,5910,0.65,3,189.00000000000003,expire,16:00
20250110,2025,CALL,5830,0.65,3,-245.99999999999991,touch,15:54
20250110,2025,PUT,5820,1.0,3,294.0,expire,16:00
20250113,2025,CALL,5835,0.9,3,-66.00000000000003,touch,15:55
20250113,2025,PUT,5825,0.45000000000000007,3,129.0,expire,16:00
20250114,2025,CALL,5840,1.05,3,23.999999999999993,touch,15:57
20250114,2025,PUT,5830,0.45,3,129.0,expire,16:00
20250115,2025,CALL,5960,0.35,3,98.99999999999999,expire,16:00
20250115,2025,PUT,5950,0.8999999999999999,3,-111.00000000000003,touch,15:57
20250116,2025,CALL,5955,0.35,3,98.99999999999999,expire,16:00
20250116,2025,PUT,5945,0.5,3,-291.00000000000006,touch,15:55
20250117,2025,CALL,6005,0.6000000000000001,3,-230.99999999999991,touch,15:54
20250117,2025,PUT,5995,0.6000000000000001,3,174.00000000000003,expire,16:00
20250121,2025,CALL,6050,0.6,3,-126.00000000000001,touch,15:54
20250121,2025,PUT,6040,0.15,3,38.99999999999999,expire,16:00
20250122,2025,CALL,6090,0.15,3,-21.000000000000007,touch,15:54
20250122,2025,PUT,6080,0.25,3,69.0,expire,16:00
20250123,2025,CALL,6110,0.4,3,-155.99999999999994,touch,15:55
20250123,2025,PUT,6100,0.19999999999999998,3,54.0,expire,16:00
20250124,2025,CALL,6100,0.39999999999999997,3,-231.00000000000009,touch,15:56
20250124,2025,PUT,6090,0.8,3,234.00000000000003,expire,16:00
20250127,2025,CALL,6005,0.85,3,-20.99999999999998,touch,15:55
20250127,2025,PUT,5995,0.8500000000000001,3,-156.0,touch,15:53
20250128,2025,CALL,6075,0.44999999999999996,3,129.0,expire,16:00
20250128,2025,PUT,6065,0.5,3,144.0,expire,16:00
20250129,2025,CALL,6040,1.15,3,-156.00000000000006,touch,15:55
20250129,2025,PUT,6030,0.9500000000000001,3,-351.0,touch,15:53
20250130,2025,CALL,6070,0.6499999999999999,3,-365.99999999999994,touch,15:55
20250130,2025,PUT,6055,0.85,3,248.99999999999997,expire,16:00
20250131,2025,CALL,6050,1.2999999999999998,4,511.9999999999999,expire,16:00
20250131,2025,PUT,6040,1.25,4,-108.0,touch,15:53
20250203,2025,CALL,6010,0.75,3,219.0,expire,16:00
20250203,2025,PUT,5995,0.7000000000000001,3,129.0,touch,15:59
20250204,2025,CALL,6040,0.49999999999999994,3,-156.0,touch,15:59
20250204,2025,PUT,6030,0.55,3,159.0,expire,16:00
20250205,2025,CALL,6055,0.7499999999999999,3,-201.00000000000003,touch,15:55
20250205,2025,PUT,6045,0.1,3,24.000000000000004,expire,16:00
20250206,2025,CALL,6080,0.55,3,-125.99999999999997,touch,15:54
20250206,2025,PUT,6070,0.5,3,144.0,expire,16:00
20250207,2025,CALL,6035,0.44999999999999996,3,129.0,expire,16:00
20250207,2025,PUT,6025,0.6499999999999999,3,-201.00000000000003,touch,15:56
20250210,2025,CALL,6070,0.19999999999999998,3,54.0,expire,16:00
20250210,2025,PUT,6060,0.55,3,159.0,expire,16:00
20250211,2025,CALL,6070,0.75,3,159.0,touch,15:59
20250211,2025,PUT,6060,0.15,3,38.99999999999999,expire,16:00
20250212,2025,CALL,6050,0.49999999999999994,3,-96.00000000000003,touch,15:55
20250212,2025,PUT,6040,0.25,3,69.0,expire,16:00
20250213,2025,CALL,6115,0.6,3,-201.00000000000003,touch,15:57
20250213,2025,PUT,6105,0.19999999999999998,3,54.0,expire,16:00
20250214,2025,CALL,6120,0.65,3,189.00000000000003,expire,16:00
20250214,2025,PUT,6110,0.15,3,38.99999999999999,expire,16:00
20250218,2025,CALL,6120,0.19999999999999998,3,-110.99999999999999,touch,15:55
20250218,2025,PUT,6110,0.35,3,98.99999999999999,expire,16:00
20250219,2025,CALL,6145,0.7000000000000001,3,9.000000000000046,touch,15:59
20250219,2025,PUT,6135,0.25,3,69.0,expire,16:00
20250220,2025,CALL,6125,0.30000000000000004,3,84.00000000000001,expire,16:00
20250220,2025,PUT,6110,0.19999999999999998,3,54.0,expire,16:00
20250221,2025,CALL,6025,0.6000000000000001,3,174.00000000000003,expire,16:00
20250221,2025,PUT,6010,0.49999999999999994,3,143.99999999999997,expire,16:00
20250224,2025,CALL,6000,1.0,3,294.0,expire,16:00
20250224,2025,PUT,5990,0.6000000000000001,3,-125.99999999999997,touch,15:53
20250225,2025,CALL,5965,0.7000000000000001,3,204.0,expire,16:00
20250225,2025,PUT,5950,0.7500000000000001,3,219.00000000000006,expire,16:00
20250226,2025,CALL,5960,1.2499999999999998,4,-348.0000000000001,touch,15:53
20250226,2025,PUT,5950,0.6500000000000001,3,189.00000000000003,expire,16:00
20250227,2025,CALL,5885,1.2,3,353.99999999999994,expire,16:00
20250227,2025,PUT,5875,0.95,3,-261.0,touch,15:54
20250228,2025,CALL,5930,1.2,3,-171.0,touch,15:53
20250228,2025,PUT,5920,1.2000000000000002,3,354.00000000000006,expire,16:00
20250303,2025,CALL,5835,1.1500000000000001,3,-261.0,touch,15:54
20250303,2025,PUT,5820,1.0,3,294.0,expire,16:00
20250304,2025,CALL,5775,1.4000000000000004,4,-227.99999999999994,touch,15:54
20250304,2025,PUT,5760,1.25,4,492.0,expire,16:00
20250305,2025,CALL,5840,1.6999999999999997,4,-448.0000000000002,touch,15:53
20250305,2025,PUT,5830,1.0999999999999996,3,323.9999999999999,expire,16:00
20250306,2025,CALL,5750,1.1999999999999997,3,353.99999999999994,expire,16:00
20250306,2025,PUT,5735,1.2000000000000002,3,39.00000000000004,touch,15:59
20250307,2025,CALL,5765,1.5000000000000004,4,12.000000000000195,touch,15:54
20250307,2025,PUT,5755,1.05,3,309.00000000000006,expire,16:00
20250310,2025,CALL,5625,1.15,3,339.0,expire,16:00
20250310,2025,PUT,5610,1.1,3,-36.00000000000003,touch,15:53
20250311,2025,CALL,5595,1.4,4,552.0,expire,16:00
20250311,2025,PUT,5585,1.35,4,-287.9999999999999,touch,15:53
20250312,2025,CALL,5600,1.3,4,-227.99999999999994,touch,15:54
20250312,2025,PUT,5590,1.0500000000000003,3,309.00000000000006,expire,16:00
20250313,2025,CALL,5515,1.6500000000000001,4,-408.0000000000001,touch,15:53
20250313,2025,PUT,5505,0.8500000000000001,3,249.00000000000003,expire,16:00
20250314,2025,CALL,5640,0.85,3,-51.00000000000001,touch,15:54
20250314,2025,PUT,5630,0.8999999999999999,3,264.0,expire,16:00
20250317,2025,CALL,5695,0.8,3,234.00000000000003,expire,16:00
20250317,2025,PUT,5685,0.7,3,-125.99999999999997,touch,15:55
20250318,2025,CALL,5620,0.8999999999999999,3,264.0,expire,16:00
20250318,2025,PUT,5610,0.8999999999999999,3,264.0,expire,16:00
20250319,2025,CALL,5685,1.4000000000000001,4,552.0,expire,16:00
20250319,2025,PUT,5675,0.8499999999999999,3,-246.00000000000003,touch,15:56
20250320,2025,CALL,5670,0.8999999999999999,3,83.99999999999994,touch,15:55
20250320,2025,PUT,5660,0.8999999999999999,3,264.0,expire,16:00
20250321,2025,CALL,5660,0.65,3,-261.0,touch,15:55
20250321,2025,PUT,5650,1.05,3,309.00000000000006,expire,16:00
20250324,2025,CALL,5775,0.44999999999999996,3,-246.00000000000003,touch,15:55
20250324,2025,PUT,5765,0.7000000000000001,3,204.0,expire,16:00
20250325,2025,CALL,5780,0.44999999999999996,3,129.0,expire,16:00
20250325,2025,PUT,5770,0.7000000000000001,3,204.0,expire,16:00
20250326,2025,CALL,5725,0.55,3,159.0,expire,16:00
20250326,2025,PUT,5710,0.7000000000000001,3,204.0,expire,16:00
20250327,2025,CALL,5705,1.05,3,309.00000000000006,expire,16:00
20250327,2025,PUT,5695,0.7000000000000001,3,-381.0,touch,15:54
20250328,2025,CALL,5585,0.9500000000000002,3,24.00000000000003,touch,15:54
20250328,2025,PUT,5575,0.9000000000000001,3,264.0,expire,16:00
20250331,2025,CALL,5615,1.4000000000000004,4,112.00000000000011,touch,15:54
20250331,2025,PUT,5605,1.5,4,-288.00000000000006,touch,15:53
20250401,2025,CALL,5630,0.75,3,-171.0,touch,15:54
20250401,2025,PUT,5620,0.8999999999999999,3,264.0,expire,16:00
20250402,2025,CALL,5680,0.95,3,278.99999999999994,expire,16:00
20250402,2025,PUT,5670,1.3000000000000003,4,512.0000000000001,expire,16:00
20250403,2025,CALL,5405,1.35,4,-267.9999999999998,touch,15:53
20250403,2025,PUT,5395,1.25,4,312.0,touch,15:59
20250404,2025,PUT,5090,1.2999999999999998,4,-407.99999999999966,touch,15:53
20250407,2025,CALL,5045,1.5,4,-568.0000000000001,touch,15:53
20250407,2025,PUT,5035,1.1999999999999993,3,353.9999999999998,expire,16:00
20250410,2025,CALL,5260,1.700000000000001,4,-527.9999999999995,touch,15:53
20250410,2025,PUT,5250,1.0999999999999996,3,-261.00000000000017,touch,15:55
20250411,2025,CALL,5375,1.0999999999999996,3,323.9999999999999,expire,16:00
20250411,2025,PUT,5365,1.4,4,-527.9999999999999,touch,15:53
20250414,2025,CALL,5430,0.85,3,248.99999999999997,expire,16:00
20250414,2025,PUT,5415,0.7,3,-471.00000000000006,touch,15:55
20250415,2025,CALL,5405,0.9,3,264.0,expire,16:00
20250415,2025,PUT,5395,0.8,3,54.00000000000002,touch,15:59
20250416,2025,CALL,5275,0.9000000000000001,3,-110.99999999999996,touch,15:54
20250416,2025,PUT,5260,1.0499999999999998,3,308.99999999999994,expire,16:00
20250417,2025,CALL,5280,1.5,4,-267.99999999999994,touch,15:54
20250417,2025,PUT,5270,0.9000000000000001,3,264.0,expire,16:00
20250421,2025,CALL,5150,1.2999999999999998,4,-88.00000000000007,touch,15:54
20250421,2025,PUT,5140,1.0,3,294.0,expire,16:00
20250422,2025,CALL,5285,0.95,3,-171.0,touch,15:54
20250422,2025,PUT,5270,0.8500000000000001,3,249.00000000000003,expire,16:00
20250423,2025,CALL,5380,1.1500000000000001,3,-440.9999999999999,touch,15:53
20250423,2025,PUT,5370,1.05,3,309.00000000000006,expire,16:00
20250424,2025,CALL,5485,1.05,3,-336.0,touch,15:53
20250424,2025,PUT,5475,1.0000000000000002,3,294.0000000000001,expire,16:00
20250425,2025,CALL,5525,0.7,3,-306.0000000000001,touch,15:54
20250425,2025,PUT,5515,1.05,3,309.00000000000006,expire,16:00
20250428,2025,CALL,5540,0.7000000000000001,3,204.0,expire,16:00
20250428,2025,PUT,5530,0.75,3,173.99999999999997,touch,15:59
20250429,2025,CALL,5575,0.55,3,159.0,expire,16:00
20250429,2025,PUT,5560,0.39999999999999997,3,23.999999999999993,touch,15:59
20250430,2025,CALL,5570,1.5999999999999996,4,-368.0000000000001,touch,15:53
20250430,2025,PUT,5560,1.5,4,592.0,expire,16:00
20250501,2025,CALL,5630,0.6499999999999999,3,188.99999999999997,expire,16:00
20250501,2025,PUT,5615,0.7999999999999999,3,-21.000000000000014,touch,15:55
20250502,2025,CALL,5695,0.7999999999999999,3,234.0,expire,16:00
20250502,2025,PUT,5685,1.0,3,-20.999999999999947,touch,15:55
20250505,2025,CALL,5660,0.7,3,203.99999999999997,expire,16:00
20250505,2025,PUT,5650,0.8500000000000001,3,-125.99999999999997,touch,15:55
20250506,2025,CALL,5625,0.55,3,159.0,expire,16:00
20250506,2025,PUT,5615,0.8,3,-96.00000000000001,touch,15:55
20250507,2025,CALL,5625,1.1500000000000004,3,-590.9999999999998,touch,15:53
20250507,2025,PUT,5615,1.0999999999999999,3,324.0,expire,16:00
20250508,2025,CALL,5680,1.2,3,353.99999999999994,expire,16:00
20250508,2025,PUT,5670,1.0,3,-261.0,touch,15:55
20250509,2025,CALL,5665,1.0499999999999998,3,-156.0,touch,15:54
20250509,2025,PUT,5655,0.5,3,144.0,expire,16:00
20250512,2025,PUT,5825,0.4,3,114.00000000000001,expire,16:00
20250513,2025,CALL,5900,0.95,3,278.99999999999994,expire,16:00
20250513,2025,PUT,5890,0.7500000000000001,3,-425.99999999999994,touch,15:55
20250514,2025,CALL,5900,0.85,3,248.99999999999997,expire,16:00
20250514,2025,PUT,5890,0.85,3,248.99999999999997,expire,16:00
20250515,2025,CALL,5920,0.75,3,219.0,expire,16:00
20250515,2025,PUT,5910,0.9500000000000001,3,84.00000000000001,touch,15:54
20250516,2025,CALL,5960,0.35000000000000003,3,99.0,expire,16:00
20250516,2025,PUT,5945,0.2,3,54.00000000000001,expire,16:00
20250519,2025,CALL,5965,0.35,3,68.99999999999999,touch,15:59
20250519,2025,PUT,5955,0.55,3,159.0,expire,16:00
20250520,2025,CALL,5940,1.0499999999999998,3,248.99999999999997,touch,15:59
20250520,2025,PUT,5930,0.7999999999999999,3,234.0,expire,16:00
20250521,2025,CALL,5865,0.8500000000000001,3,249.00000000000003,expire,16:00
20250521,2025,PUT,5850,0.7,3,-425.99999999999994,touch,15:54
20250522,2025,CALL,5865,0.7500000000000001,3,219.00000000000006,expire,16:00
20250522,2025,PUT,5855,1.0499999999999998,3,-141.00000000000006,touch,15:54
20250523,2025,CALL,5810,1.35,4,532.0,expire,16:00
20250523,2025,PUT,5800,0.9499999999999997,3,-231.00000000000009,touch,15:55
20250527,2025,CALL,5920,0.4,3,54.00000000000001,touch,15:59
20250527,2025,PUT,5905,0.25,3,69.0,expire,16:00
20250528,2025,CALL,5900,0.6000000000000001,3,174.00000000000003,expire,16:00
20250528,2025,PUT,5885,0.5999999999999999,3,-290.99999999999994,touch,15:54
20250529,2025,CALL,5915,1.25,4,492.0,expire,16:00
20250529,2025,PUT,5905,0.8,3,-141.0,touch,15:53
20250530,2025,CALL,5920,1.0500000000000003,3,144.00000000000006,touch,15:55
20250530,2025,PUT,5905,1.1999999999999997,3,353.99999999999994,expire,16:00
20250602,2025,CALL,5940,0.30000000000000004,3,84.00000000000001,expire,16:00
20250602,2025,PUT,5930,0.7000000000000001,3,-201.00000000000003,touch,15:53
20250603,2025,CALL,5975,0.4,3,-81.0,touch,15:57
20250603,2025,PUT,5960,0.35000000000000003,3,99.0,expire,16:00
20250604,2025,CALL,5980,0.30000000000000004,3,84.00000000000001,expire,16:00
20250604,2025,PUT,5965,0.2,3,54.00000000000001,expire,16:00
20250605,2025,CALL,5950,0.7000000000000001,3,204.0,expire,16:00
20250605,2025,PUT,5940,1.2,3,-276.0,touch,15:54
20250606,2025,CALL,6010,0.35000000000000003,3,99.0,expire,16:00
20250606,2025,PUT,6000,0.8500000000000001,3,249.00000000000003,expire,16:00
20250609,2025,CALL,6020,0.24999999999999997,3,68.99999999999999,expire,16:00
20250609,2025,PUT,6010,0.4,3,-141.0,touch,15:54
20250610,2025,CALL,6035,0.8500000000000001,3,-50.99999999999997,touch,15:55
20250610,2025,PUT,6025,0.30000000000000004,3,84.00000000000001,expire,16:00
20250611,2025,CALL,6020,1.05,3,-246.00000000000003,touch,15:54
20250611,2025,PUT,6010,0.75,3,219.0,expire,16:00
20250612,2025,CALL,6040,0.65,3,24.00000000000003,touch,15:57
20250612,2025,PUT,6030,0.35,3,98.99999999999999,expire,16:00
